Employee ID,Employee Name,Department/Team,Designation/Role,Date of Joining,Current Employment Status,Total Work Duration (years),Leave Type,Leave Approval Status,Leave Frequency,Weekend Leaves (Sat/Sun Included?),Tasks Assigned,Tasks Completed on Time,Missed Deadlines,Employee Performance Score,Team Size,Active Employees in Team,Leaves in Team for Same Period,Skill Rating,Past Performance Reviews,Project Involvement,Total Leave Days (per month/year),Leave Impact on Work,Performance Rating
82600,Lori Parker,4,3,16587,1,4.2,4,0,1,1,62,28.0,34.0,74.2,10,1,6.0,1.6,3.5,1,22,1,2.7
178141,Daniel Page,3,5,16824,1,3.0,2,1,3,0,65,56.0,9.0,74.2,27,10,15.0,3.3,4.1,2,17,0,3.6
290068,Thomas Oneal,4,6,18756,0,3.8,1,2,0,1,20,1.0,19.0,92.3,13,6,10.0,5.7,2.7,2,12,0,2.6
78437,Suzanne Fitzgerald,0,3,17605,1,2.3,0,1,6,0,34,20.0,14.0,50.8,13,4,8.0,3.6,1.7,2,19,0,4.1
187188,Ethan Taylor,3,6,15607,0,12.4,2,0,9,1,50,10.0,40.0,78.2,17,7,10.0,8.7,2.4,0,30,2,1.5
365443,Jason James,6,1,16454,0,10.1,1,1,9,1,21,3.0,18.0,61.9,37,29,9.0,8.8,2.3,2,8,0,4.3
357975,Linda Kim,3,6,15008,0,14.0,1,0,8,0,65,3.0,62.0,51.0,20,16,2.0,1.6,3.2,2,18,1,5.0
927164,Mr. Charles Parker,5,7,17393,0,7.5,4,2,1,1,86,41.0,45.0,97.7,9,7,1.0,4.4,4.7,2,12,1,1.1
79985,Gabriel Rios,4,3,17165,1,4.9,3,2,5,0,84,13.0,71.0,77.9,8,3,5.0,8.4,3.5,2,29,1,4.7
939843,Allison Cross,6,5,16794,0,9.2,4,2,6,0,76,24.0,52.0,85.4,15,5,10.0,1.9,3.1,1,25,1,2.8
809346,Kristina Jones,1,3,16974,0,8.7,2,2,2,0,26,8.0,18.0,95.7,11,8,3.0,2.0,4.7,1,7,1,2.1
972117,Mary Butler,5,2,15378,0,13.0,1,2,1,0,71,3.0,68.0,94.2,40,24,5.0,2.6,2.9,2,16,0,3.9
929488,Taylor Harrison,1,7,17100,0,8.3,2,1,3,0,34,28.0,6.0,58.3,37,30,26.0,1.2,4.5,2,3,0,4.1
929048,Dorothy Harvey,3,6,15032,0,14.0,3,2,6,1,54,49.0,5.0,65.0,32,20,22.0,9.2,3.6,1,10,1,2.5
622735,Jillian Kim,5,2,15743,1,9.9,1,1,2,0,43,28.0,15.0,84.1,30,29,28.0,2.7,2.4,0,25,1,1.3
973747,James Wells,6,1,18811,0,3.6,0,2,6,1,50,25.0,25.0,89.9,44,17,14.0,6.8,4.4,1,11,2,4.0
13082,Katrina Friedman,4,4,15740,1,5.4,4,1,2,1,75,39.0,36.0,70.5,9,5,5.0,3.6,3.3,0,20,1,4.5
386971,Amanda Burns,5,5,14791,1,3.3,1,0,3,1,93,39.0,54.0,92.1,44,23,17.0,5.0,2.2,1,7,1,2.9
490613,Gerald Allen,3,7,16210,0,10.8,4,2,1,0,38,17.0,21.0,93.2,40,35,28.0,1.8,2.1,2,23,0,2.0
837633,Nicole Wilson MD,5,5,16986,0,8.6,2,1,10,1,87,57.0,30.0,89.6,23,7,3.0,8.2,4.2,2,0,2,1.3
751232,Margaret Watson,6,4,16429,0,10.2,4,0,5,0,85,80.0,5.0,59.9,22,18,7.0,2.2,3.3,0,16,0,1.7
117268,Bianca Miller,4,1,18588,0,4.2,0,0,0,1,15,3.0,12.0,83.4,14,5,6.0,4.5,2.6,0,4,2,3.4
817339,Andrea Rodriguez,4,4,19250,0,2.4,3,0,7,0,35,17.0,18.0,63.6,43,5,37.0,9.5,1.1,2,20,2,4.2
612904,Sara Ewing,2,1,18257,0,5.1,3,2,4,0,99,39.0,60.0,58.4,20,4,2.0,9.7,4.4,1,14,0,4.2
580399,Richard Young,1,6,19090,0,2.9,3,0,3,0,29,22.0,7.0,63.4,12,7,11.0,5.9,1.5,0,22,0,3.5
726989,Jenny Jones,6,5,14621,0,15.1,3,0,3,0,45,19.0,26.0,80.5,10,1,5.0,7.7,3.6,2,12,1,1.8
713695,Veronica Martin,3,6,17418,0,7.4,1,2,1,1,18,6.0,12.0,52.7,34,25,22.0,2.7,3.7,2,12,2,2.3
319774,Joyce Murphy,4,0,17732,0,6.6,4,1,8,1,14,8.0,6.0,51.4,18,6,12.0,3.4,3.3,0,23,1,3.3
148102,Robert Scott,4,7,16129,0,11.0,4,1,7,0,25,24.0,1.0,78.9,37,9,4.0,8.5,4.4,1,26,1,1.3
145776,Charles Hays,0,1,17837,0,6.3,3,1,7,0,38,12.0,26.0,56.0,40,34,25.0,5.6,4.7,0,17,2,2.2
220581,Cheryl Johnson,0,2,15170,0,13.6,3,2,6,1,53,34.0,19.0,86.6,8,2,2.0,5.9,4.4,0,24,2,1.4
994589,Kimberly Lewis,6,5,15591,0,12.5,0,0,7,1,54,40.0,14.0,80.8,32,32,26.0,7.8,1.1,2,15,1,2.5
533158,Kerri Freeman,5,2,18707,0,3.9,1,2,8,0,39,17.0,22.0,69.7,23,16,3.0,9.5,2.2,0,14,1,1.3
521762,Erin Rivera,1,5,15069,0,13.9,0,0,3,1,81,50.0,31.0,59.4,31,30,12.0,3.7,4.7,1,27,1,4.3
947377,Jonathan Henry,3,4,16141,1,2.1,0,1,6,0,87,84.0,3.0,96.7,27,25,24.0,1.6,4.6,2,17,0,3.9
104958,Jonathan Jones,1,7,18990,1,3.1,1,1,3,0,84,37.0,47.0,83.9,38,16,36.0,6.7,3.1,0,30,0,4.6
731215,Chad Walker,1,7,18980,0,3.2,0,1,8,1,80,0.0,80.0,53.0,15,1,15.0,2.3,3.8,1,3,0,1.6
967334,Jennifer Rodriguez,6,2,17023,0,8.5,3,2,6,0,13,6.0,7.0,92.4,9,4,3.0,2.5,4.0,2,24,1,1.3
365177,Matthew Freeman,0,0,16856,0,9.0,3,2,5,0,73,62.0,11.0,71.3,9,7,8.0,3.3,5.0,0,15,2,1.8
480019,David Haynes,4,0,19159,1,1.5,4,0,6,0,70,26.0,44.0,95.2,41,6,29.0,4.5,1.6,0,23,2,2.4
524840,Brandon Hull,2,4,16160,0,10.9,0,0,9,0,96,40.0,56.0,75.5,28,8,21.0,4.3,2.9,1,22,0,1.2
887443,Nancy Carlson,1,3,17104,0,8.3,4,2,6,0,64,29.0,35.0,71.8,30,29,7.0,6.5,3.8,2,20,2,4.4
356054,Susan Sims,2,5,16764,0,9.2,1,1,0,1,63,48.0,15.0,92.6,34,26,14.0,5.4,3.3,0,22,1,3.5
786278,Bruce Patel,2,0,17927,1,6.0,1,1,1,0,13,1.0,12.0,75.2,28,19,8.0,6.7,4.5,2,17,2,2.4
136029,Dr. Abigail Thompson DDS,2,3,17542,0,7.1,2,2,2,1,40,14.0,26.0,86.0,23,19,0.0,1.8,1.9,1,30,2,1.7
959133,Edward Davis,4,0,14978,0,14.1,3,1,5,1,51,29.0,22.0,59.7,30,1,5.0,8.1,1.0,0,18,0,2.1
225857,Charlotte Bryant,0,6,18321,1,0.4,2,0,1,0,42,36.0,6.0,92.6,20,2,17.0,9.7,3.5,0,25,1,2.4
709239,Tanya Hansen,2,1,14953,1,7.6,4,2,4,1,64,6.0,58.0,73.8,10,1,10.0,4.6,4.9,2,21,0,1.6
170814,Jonathan Glass,0,1,18992,0,3.1,3,2,7,1,95,62.0,33.0,54.5,9,1,0.0,4.9,2.5,2,4,1,1.2
283594,Danielle Garrett,4,5,14810,0,14.6,2,1,7,1,46,5.0,41.0,51.8,12,12,12.0,6.2,4.9,2,14,1,1.8
640960,Connie Thomas,3,4,17783,0,6.4,1,2,7,0,14,7.0,7.0,73.8,43,23,2.0,3.9,3.8,0,27,2,3.4
211786,Sabrina Cohen,5,0,16168,0,10.9,3,2,8,0,39,3.0,36.0,92.3,42,32,27.0,3.4,5.0,1,20,0,1.1
665805,Charles Gilmore MD,5,1,16836,0,9.0,2,1,10,0,78,27.0,51.0,97.8,34,29,16.0,9.4,4.4,2,13,2,1.5
119828,Marissa Payne,1,3,17744,0,6.6,1,2,9,0,12,10.0,2.0,69.4,37,20,3.0,1.4,2.9,1,14,0,3.8
781793,Brian Gonzalez,4,2,19330,1,1.2,3,0,7,1,65,0.0,65.0,62.1,39,14,12.0,9.9,4.5,2,4,1,3.7
490469,Lisa Castro,4,4,16728,0,9.3,0,0,0,0,17,6.0,11.0,83.2,24,20,3.0,8.0,3.3,0,28,2,4.0
553229,Dakota Boyd,3,5,16569,0,9.8,3,0,6,1,40,29.0,11.0,76.9,27,8,27.0,4.4,3.2,1,25,0,2.0
509933,Sarah Mccoy,4,2,17709,0,6.6,4,0,7,0,82,25.0,57.0,51.7,18,1,5.0,9.5,4.7,1,26,0,3.9
466126,Tiffany King,1,4,18696,0,3.9,0,1,2,0,82,21.0,61.0,61.8,27,7,8.0,1.5,1.4,1,22,2,3.0
104293,Donald Smith,1,0,17978,0,5.9,0,1,5,1,80,44.0,36.0,80.1,21,10,11.0,6.0,2.2,2,11,0,1.3
971635,Dr. Erin Flores,2,1,16874,0,8.9,4,1,8,0,24,23.0,1.0,68.5,20,11,6.0,8.0,2.1,0,13,0,3.2
187259,Raymond Hernandez,1,7,15811,0,11.8,3,2,5,1,50,40.0,10.0,64.1,33,13,20.0,9.1,4.2,2,10,0,4.2
704441,Heather Anthony,6,6,15861,0,11.7,2,1,10,1,51,49.0,2.0,95.2,28,7,3.0,7.1,3.2,1,18,0,2.0
861442,Thomas Wood,0,5,14755,0,14.7,1,2,9,0,91,90.0,1.0,70.2,46,25,7.0,4.7,2.0,0,18,1,4.3
384162,Olivia Harrington,1,3,16800,1,1.4,2,0,0,0,71,0.0,71.0,95.2,41,11,31.0,9.2,2.5,0,22,2,2.5
26866,Aaron Clark,5,6,19348,0,2.2,4,0,2,1,32,25.0,7.0,78.1,22,18,22.0,5.4,4.6,0,0,0,2.0
751041,Devon Carlson,5,1,16084,0,11.1,1,2,9,1,81,43.0,38.0,52.5,11,3,3.0,4.7,4.6,2,2,2,4.0
171206,Jason Smith,4,4,16723,0,9.4,0,2,5,1,29,7.0,22.0,57.8,49,45,6.0,3.0,1.1,0,1,1,3.3
787009,Sophia Hall,4,4,17454,0,7.3,1,1,3,1,18,3.0,15.0,75.5,36,16,6.0,2.4,1.3,1,22,1,3.5
367105,Sarah Jackson,6,7,18121,1,5.3,4,1,5,0,49,7.0,42.0,62.6,16,9,16.0,9.0,2.3,0,18,1,2.7
269593,Daniel Johnson,0,4,17542,0,7.1,0,2,7,0,51,7.0,44.0,58.6,16,2,6.0,4.6,4.5,1,4,0,2.3
501605,Jeffrey Harrell,1,4,19096,0,2.8,4,1,9,0,97,83.0,14.0,69.4,32,28,20.0,5.9,3.2,1,26,0,1.1
606043,Daniel Rogers,6,5,15944,0,11.5,4,0,7,0,67,15.0,52.0,57.6,6,2,2.0,2.9,1.7,1,3,2,4.0
138652,Amy Shepard,6,6,17591,2,5.4,2,0,0,1,27,16.0,11.0,72.6,49,44,30.0,1.5,3.6,1,16,0,1.1
310090,Teresa Stone,4,3,15432,0,12.9,2,2,1,0,15,2.0,13.0,86.5,23,23,10.0,3.8,1.2,1,9,2,2.9
663010,Charles Barnes,4,0,15963,0,11.4,0,1,2,1,25,8.0,17.0,70.0,35,20,20.0,4.8,3.1,0,11,1,3.8
803143,Trevor Murphy,6,3,17513,0,7.2,0,0,8,0,65,50.0,15.0,54.4,43,29,5.0,6.3,3.7,2,26,0,5.0
426322,Ronald Watson,1,2,16252,0,10.6,4,2,3,0,99,79.0,20.0,94.1,19,14,6.0,9.8,3.4,2,15,0,3.6
300377,Maria Lawrence,6,0,17083,0,8.4,1,0,8,0,42,16.0,26.0,87.9,9,8,4.0,2.5,1.9,0,19,1,3.7
472747,Timothy Bell,6,4,17901,0,6.1,1,1,9,1,15,3.0,12.0,94.2,47,5,11.0,4.0,3.9,1,6,2,3.4
27350,Samantha Brown,0,7,17781,0,6.5,2,1,1,0,77,0.0,77.0,83.2,17,4,13.0,2.3,2.6,1,0,2,4.3
843143,Bryce Serrano,5,2,16468,0,10.0,1,1,5,0,90,49.0,41.0,71.4,5,2,2.0,3.7,3.6,1,28,0,4.2
74576,Evan Phillips,0,6,16108,2,9.1,0,2,8,1,39,29.0,10.0,95.1,14,6,12.0,2.8,2.0,0,1,2,4.6
947897,Thomas Murphy,4,5,17236,1,0.8,2,1,1,0,28,24.0,4.0,54.1,26,25,23.0,4.2,1.7,2,18,0,1.7
744003,Tyler Stewart,5,2,17428,0,7.4,1,0,5,0,45,21.0,24.0,83.0,28,28,15.0,4.7,2.1,2,5,2,4.7
84603,Karen Thomas,2,0,15813,0,11.8,4,0,5,1,53,23.0,30.0,59.1,47,28,4.0,9.5,2.6,0,15,1,1.3
322252,Charles Gay,3,1,15663,1,3.3,2,2,2,1,73,49.0,24.0,57.1,46,6,20.0,8.9,1.7,1,23,0,2.2
492522,Johnathan Davidson,2,6,17028,2,5.8,4,0,4,1,12,6.0,6.0,93.3,8,8,0.0,3.5,2.8,1,8,0,1.9
945019,Susan Thomas,3,1,16102,2,7.9,1,0,0,1,71,67.0,4.0,78.2,49,43,6.0,3.8,1.1,2,26,1,2.9
132206,Breanna Levine,2,6,18977,1,2.1,3,2,10,1,57,48.0,9.0,69.5,8,7,3.0,8.5,3.6,0,4,0,1.6
400893,Lori Hughes,2,7,19175,0,2.6,3,1,0,0,72,45.0,27.0,82.3,41,22,35.0,5.9,2.6,1,8,1,1.1
166605,Mark Duarte,6,7,16142,1,8.9,3,1,7,1,80,66.0,14.0,74.0,43,25,26.0,2.3,3.1,2,7,2,3.8
991752,Victoria Hill,0,5,17355,0,7.6,3,1,7,0,31,9.0,22.0,85.5,20,9,20.0,4.4,2.9,1,2,2,2.4
741091,Don Sanchez,4,1,15958,0,11.4,0,1,8,1,39,32.0,7.0,89.9,40,33,0.0,1.0,2.5,1,19,0,2.5
110579,Andrew Vargas,0,7,17350,1,2.9,0,1,1,1,52,28.0,24.0,69.9,44,30,19.0,9.5,4.1,1,3,0,3.3
342293,Robert Lam,1,1,15371,0,13.1,0,0,2,0,46,40.0,6.0,97.6,11,3,0.0,2.3,3.7,2,30,2,2.6
57098,Michael Martin,0,6,16635,0,9.6,4,2,2,1,85,8.0,77.0,97.4,37,4,30.0,6.1,1.2,1,1,2,4.1
806060,Katie Welch,6,1,15894,1,5.2,1,0,1,1,67,43.0,24.0,52.1,38,10,15.0,8.4,3.6,0,11,2,4.8
54271,Ryan Curry,2,4,16232,0,10.7,4,1,8,1,94,47.0,47.0,72.9,36,36,19.0,6.7,4.1,1,14,0,1.7
481009,Jorge Rojas,5,5,16070,0,11.1,1,0,8,1,10,10.0,0.0,50.0,17,17,5.0,8.4,1.6,2,21,1,3.4
957609,Tracy Smith,1,5,16641,0,9.6,4,0,2,1,41,26.0,15.0,66.0,28,14,27.0,4.8,4.0,1,17,1,2.6
908333,Duane Boyd,6,6,16566,0,9.8,4,2,9,0,85,65.0,20.0,96.3,47,37,46.0,9.1,4.3,1,6,1,2.2
779516,Amanda Scott,5,1,16578,1,1.8,1,2,8,0,17,6.0,11.0,58.1,15,11,13.0,1.5,5.0,2,3,0,1.1
784788,Mark Bell,6,5,15524,2,1.7,1,0,7,0,54,26.0,28.0,55.6,29,2,6.0,2.7,2.9,2,1,1,3.6
794761,Alyssa James,2,0,15530,0,12.6,2,2,2,0,47,29.0,18.0,88.6,39,27,24.0,4.0,3.1,1,3,0,3.9
700615,Denise Austin,5,2,15393,0,13.0,1,1,6,1,59,34.0,25.0,86.2,18,11,9.0,4.0,3.3,0,11,1,1.9
650088,Elizabeth Sparks,1,6,19046,0,3.0,0,1,7,0,99,91.0,8.0,77.5,47,10,36.0,7.0,4.9,2,29,2,2.3
341701,Richard Gomez,4,0,18459,0,4.6,3,1,6,0,50,7.0,43.0,59.4,5,5,3.0,9.3,1.3,1,8,0,2.3
919066,Marcus Luna,4,7,15894,0,11.6,2,0,2,1,43,26.0,17.0,60.0,49,16,4.0,2.2,2.8,1,14,2,1.4
835913,Benjamin Rios,5,1,17331,0,7.7,0,0,5,0,96,19.0,77.0,71.1,20,6,10.0,4.1,3.5,0,14,2,2.6
38446,Joanna Long,0,1,16315,1,5.4,0,0,3,1,43,19.0,24.0,83.1,48,48,9.0,6.1,3.8,2,6,0,2.9
128234,Stephanie Welch,1,0,19047,0,3.0,1,1,9,0,16,15.0,1.0,64.2,28,23,7.0,9.4,4.0,2,22,1,1.6
963171,Margaret Green,0,3,15018,0,14.0,4,1,9,1,67,31.0,36.0,98.8,49,21,44.0,6.8,2.5,1,24,2,3.0
463554,Justin Ballard,0,4,17750,0,6.5,2,2,0,1,31,21.0,10.0,71.8,26,14,8.0,5.3,3.8,1,6,2,1.1
398942,Denise Jones,6,1,18277,0,5.1,2,1,10,1,20,15.0,5.0,80.4,37,10,31.0,6.1,2.7,2,3,2,1.8
353430,Glenn Shaw,4,2,15415,0,12.9,0,1,10,1,16,1.0,15.0,89.6,23,21,1.0,2.3,3.2,0,30,2,4.8
895058,Victoria Santiago,5,3,18859,0,3.5,1,1,3,0,18,15.0,3.0,97.3,17,8,15.0,8.9,4.2,0,1,1,3.4
355996,Melinda Morris,5,4,18751,0,3.8,0,2,9,0,98,94.04074463606962,2.0,76.4,35,22,24.0,6.8,1.2,0,23,0,2.4
378950,William Sims,0,7,19089,0,2.9,0,1,7,0,68,25.0,43.0,69.4,13,2,8.0,10.0,2.4,2,21,1,3.7
542030,Victor Rogers,0,1,15972,0,11.4,4,2,7,1,32,32.0,0.0,57.5,7,1,4.0,7.7,2.2,0,28,2,1.4
948451,Benjamin Irwin DVM,3,2,15805,0,11.9,2,2,5,1,11,8.0,3.0,78.4,33,6,12.0,2.3,1.5,1,8,1,3.3
961287,Michael Harrington,1,7,18717,2,3.4,4,0,10,0,57,50.0,7.0,54.3,15,8,10.0,3.3,4.8,1,17,1,3.9
244686,Tiffany Castillo,5,3,17877,0,6.2,2,2,1,1,37,29.0,8.0,78.4,42,34,35.0,9.6,3.0,0,30,1,3.9
56267,Shannon Rodriguez,4,6,16287,2,3.2,3,1,1,1,28,24.0,4.0,97.8,21,12,16.0,6.1,2.2,1,18,0,1.6
897951,Anthony Kaiser,5,1,16587,0,9.7,3,2,6,0,48,25.0,23.0,77.6,15,13,2.0,9.7,2.2,0,8,2,1.8
105067,Deborah Bright,5,3,17748,0,6.5,3,0,6,0,91,0.0,91.0,95.1,48,39,37.0,8.8,2.2,0,1,1,3.5
752126,Charles Liu,4,3,15686,0,12.2,2,2,4,0,67,1.0,66.0,82.6,13,9,9.0,3.7,2.5,0,28,2,4.3
828973,Steven Walker,5,4,19356,0,2.1,2,2,1,1,67,7.0,60.0,73.0,47,13,25.0,8.2,2.7,1,10,0,4.9
269397,Austin Rush,5,5,18193,0,5.3,0,1,6,1,49,43.0,6.0,50.2,38,7,29.0,2.0,1.1,0,3,2,4.5
970911,Richard Durham,2,3,15909,1,0.4,3,0,0,1,22,11.0,11.0,95.7,32,31,22.0,5.5,1.7,2,3,2,4.1
775978,Jacqueline Burton,6,5,18605,0,4.2,1,1,10,0,14,8.0,6.0,64.8,33,9,26.0,2.1,1.1,0,15,0,1.7
226373,Brandi White,1,7,19080,0,2.9,3,1,3,1,72,37.0,35.0,99.0,47,25,42.0,4.5,4.3,1,7,0,2.5
998931,Mrs. Kimberly Bradford,5,7,18760,0,3.8,3,1,10,1,56,8.0,48.0,91.3,47,22,35.0,1.5,3.2,0,8,1,4.7
407005,Katrina Wilson,3,7,15158,0,13.6,2,1,2,1,33,3.0,30.0,56.9,40,33,30.0,2.8,5.0,1,0,2,1.9
557140,Carolyn Harvey,1,7,19072,0,2.9,3,1,9,0,90,25.0,65.0,51.7,12,3,9.0,5.7,4.3,0,3,1,1.3
568671,Robert Morales,4,1,15417,1,8.7,4,2,5,0,100,58.0,42.0,98.6,44,14,30.0,8.2,3.2,0,28,1,3.3
322148,Melanie Wilson,3,4,17720,2,3.4,1,2,10,0,13,6.0,7.0,71.7,32,9,16.0,2.2,3.0,0,23,1,2.7
365692,David Brooks,5,7,18014,0,5.8,1,2,7,0,28,19.0,9.0,83.3,37,26,2.0,4.0,1.4,2,2,1,3.7
940371,Michael Sandoval,3,4,19286,1,1.1,1,0,1,1,61,21.0,40.0,53.1,15,8,8.0,9.9,1.8,1,27,2,1.4
55816,Sabrina Potter,1,7,17843,0,6.3,1,0,9,0,14,10.0,4.0,91.7,17,8,7.0,9.2,2.4,0,27,0,1.9
354040,Mary Mitchell,5,5,15874,0,11.7,1,2,6,1,12,5.0,7.0,85.2,15,10,11.0,9.2,2.9,0,23,1,4.7
280084,Joshua Bennett,5,2,18073,0,5.7,0,0,7,0,77,52.0,25.0,79.1,25,5,22.0,7.7,4.6,1,25,1,2.4
654282,Donald Francis,1,2,14771,0,14.7,4,1,2,1,44,15.0,29.0,58.7,11,6,5.0,7.9,3.0,0,16,2,3.7
983047,Michael Young,1,0,14661,2,10.1,2,0,8,1,24,11.0,13.0,50.7,23,1,23.0,8.1,1.4,0,2,0,4.1
159444,Emily Dixon,4,3,18710,0,3.9,3,0,8,1,64,17.0,47.0,70.6,15,14,12.0,9.3,2.5,0,26,1,3.7
986211,Jennifer Jackson,0,2,19214,0,2.5,2,0,5,1,74,32.0,42.0,52.8,44,36,40.0,4.3,3.7,2,15,1,4.0
501977,Lauren Irwin,6,1,16417,0,10.2,4,2,10,1,62,24.0,38.0,52.7,5,1,3.0,8.6,1.8,0,7,2,1.2
455602,Kevin Sutton,6,0,15918,0,11.6,3,2,4,0,15,9.0,6.0,55.6,29,1,19.0,9.0,4.3,1,21,1,3.8
978605,Kyle Maldonado,0,3,19133,2,2.1,3,0,2,0,74,54.0,20.0,50.2,10,9,7.0,8.7,3.7,1,7,0,4.4
920842,William Meadows,0,6,18119,1,1.3,4,0,3,1,65,43.0,22.0,59.2,39,24,36.0,6.5,1.3,0,25,1,2.6
500880,Sandra Dunn,2,5,19269,0,2.4,3,1,8,1,25,18.0,7.0,65.2,15,1,4.0,8.2,3.0,2,5,1,1.6
735154,Brittany Campbell,3,6,17122,0,8.3,0,0,8,1,36,24.0,12.0,72.8,15,15,13.0,9.1,2.4,1,20,0,4.6
855706,Heather Hart,4,1,19182,0,2.6,1,0,0,0,31,11.0,20.0,53.9,40,8,29.0,6.9,4.4,0,2,0,4.0
878111,Henry Williams,5,3,17203,0,8.0,4,2,3,0,47,19.0,28.0,69.6,13,6,5.0,9.8,3.4,1,17,1,2.1
605264,Roberto Brewer,4,6,15001,0,14.1,1,1,5,1,68,66.0,2.0,85.8,17,1,2.0,7.9,2.3,0,14,1,4.4
951950,Robert Howard,0,4,17498,0,7.2,2,2,10,0,17,1.0,16.0,61.6,14,2,2.0,7.8,2.2,2,4,1,4.4
663618,Robert Reynolds,0,4,15277,1,10.3,2,2,4,1,62,51.0,11.0,76.9,7,4,2.0,9.9,3.0,1,13,0,2.8
807929,Patricia Powers,3,2,14970,0,14.2,3,0,2,1,63,19.0,44.0,52.5,24,13,19.0,9.9,1.9,2,18,1,2.6
889060,Michael Owens,2,2,14792,0,14.6,0,1,1,1,48,18.0,30.0,96.1,45,3,25.0,4.0,3.5,2,5,2,4.1
938475,Zachary Brown,3,7,18145,0,5.5,1,2,0,1,99,36.0,63.0,67.7,14,3,14.0,4.0,3.5,0,7,1,2.5
77239,Caitlyn Baker,6,7,16828,0,9.1,0,2,6,1,84,70.0,14.0,82.2,40,17,12.0,3.5,2.3,2,29,0,2.3
563150,Luis Duffy,0,3,19215,0,2.5,0,1,2,0,92,64.0,28.0,58.7,18,3,3.0,6.3,1.4,2,3,2,4.3
573736,Glenn Wilson,0,5,17674,2,3.9,4,1,10,0,15,4.0,11.0,57.3,40,40,39.0,9.7,3.5,0,24,1,4.7
490656,Pamela Villarreal,0,0,15507,0,12.7,0,0,9,1,81,48.0,33.0,87.4,14,12,1.0,8.9,1.5,2,2,2,4.2
932519,Christopher Miller,2,4,15348,2,7.0,3,2,7,1,22,14.0,8.0,77.1,23,2,19.0,6.9,4.3,2,16,1,2.1
578985,Danielle Palmer,5,0,17640,0,6.8,4,2,0,1,49,23.0,26.0,79.2,24,1,13.0,1.1,1.2,0,20,1,4.9
455676,Kim Harris,6,3,15366,0,13.1,3,2,7,1,93,35.0,58.0,86.3,25,11,19.0,4.1,3.6,0,8,0,2.0
541652,Megan Long,3,1,19306,0,2.3,3,2,0,1,85,8.0,77.0,62.1,12,2,10.0,3.5,1.9,0,18,0,4.1
94176,Laura Ross,6,0,14826,0,14.5,0,1,3,0,42,38.0,4.0,73.4,7,4,1.0,3.4,2.6,1,25,1,2.9
258306,Micheal Anderson,1,2,15075,0,13.9,3,2,6,1,61,48.0,13.0,90.1,50,50,11.0,5.6,4.6,2,25,2,3.1
467633,Dylan Garcia,6,7,16396,1,8.2,4,2,8,1,42,26.0,16.0,83.6,13,13,2.0,6.9,1.1,0,29,2,4.5
645933,Vanessa Levine,0,4,16657,1,1.1,2,2,10,1,10,2.0,8.0,99.1,18,8,7.0,7.8,3.7,1,20,0,3.3
533437,Linda Anderson,2,1,15777,0,11.9,4,2,7,0,14,6.0,8.0,88.1,16,6,0.0,8.2,1.6,0,8,0,1.3
185147,Paige Curtis,4,2,17525,0,7.2,3,2,0,1,15,13.0,2.0,91.1,5,5,5.0,8.5,1.6,0,7,1,2.8
537506,Tracy Ferrell,5,1,18562,0,4.3,4,0,6,1,41,24.0,17.0,78.8,39,27,6.0,6.0,3.8,2,6,1,4.6
194167,Lisa Turner,4,6,17804,0,6.4,3,1,0,0,76,48.0,28.0,52.6,29,25,3.0,10.0,1.9,1,13,0,1.5
671746,Stephanie Pearson,5,4,17977,0,5.9,3,1,5,0,91,72.0,19.0,55.1,6,2,0.0,9.3,3.5,0,18,2,1.9
286761,Mark Young,1,3,14820,0,14.6,4,2,1,1,89,34.0,55.0,54.3,31,20,16.0,1.8,4.1,1,17,2,4.6
901580,Virginia James,2,7,15894,0,11.6,4,1,6,0,78,23.0,55.0,53.8,24,19,21.0,1.5,3.3,2,17,1,1.8
694769,Robert Juarez,4,4,15992,0,11.4,1,2,2,0,45,43.0,2.0,61.2,36,6,7.0,3.7,3.8,2,5,0,1.5
765514,Cody Rose,1,3,17422,1,2.6,3,0,1,0,79,2.0,77.0,75.4,42,2,31.0,1.5,2.4,2,5,1,1.6
879004,Terri Morris,0,4,18876,0,3.5,2,1,9,1,99,24.0,75.0,64.9,50,38,13.0,1.2,1.2,1,17,2,2.1
319769,Sarah Lee,6,2,15347,1,9.4,0,0,3,1,77,76.0,1.0,72.3,48,34,20.0,1.1,2.9,1,0,1,2.2
358859,Shawn Ferguson,2,0,14996,0,14.1,3,0,10,1,91,40.0,51.0,73.9,22,11,6.0,9.5,2.6,2,19,0,3.8
790721,Eric Lopez,3,4,15153,0,13.7,1,2,3,1,39,35.0,4.0,50.9,27,17,17.0,2.4,3.9,2,15,0,1.5
869598,Wanda Oneal,6,7,14980,0,14.1,1,1,4,0,87,60.0,27.0,51.1,15,14,3.0,8.8,3.3,2,19,1,1.8
218137,Cynthia Nelson,2,4,18482,1,2.0,1,2,2,0,95,40.0,55.0,63.0,9,1,4.0,6.2,1.5,2,24,2,2.1
808031,Amy Webb,5,6,14885,0,14.4,4,0,4,1,44,23.0,21.0,99.3,46,25,0.0,8.0,1.0,1,20,2,4.1
107851,Stefanie Curtis,6,1,18559,0,4.3,3,1,6,1,69,48.0,21.0,87.5,35,5,30.0,5.6,2.4,1,13,1,2.7
464373,Valerie Meza,2,6,15165,0,13.6,0,1,6,1,18,8.0,10.0,99.6,25,8,10.0,5.8,2.8,2,9,1,2.2
